name,theory,l_b,n_b
Gabow_SCC,Gabow_SCC.Gabow_GBG,8,5
Gabow_SCC,Gabow_SCC.Gabow_GBG,9,2
Gabow_SCC,Gabow_SCC.Gabow_Skeleton_Code,1,96
Gabow_SCC,Gabow_SCC.Gabow_Skeleton_Code,2,53
Gabow_SCC,Gabow_SCC.Gabow_Skeleton_Code,3,16
Gabow_SCC,Gabow_SCC.Gabow_Skeleton_Code,4,12
Gabow_SCC,Gabow_SCC.Gabow_Skeleton_Code,5,8
Gabow_SCC,Gabow_SCC.Gabow_Skeleton_Code,6,5
Gabow_SCC,Gabow_SCC.Gabow_Skeleton_Code,7,2
Gabow_SCC,Gabow_SCC.Gabow_Skeleton_Code,8,2
Gabow_SCC,Gabow_SCC.Gabow_SCC_Code,1,29
Gabow_SCC,Gabow_SCC.Gabow_SCC_Code,2,15
Gabow_SCC,Gabow_SCC.Gabow_SCC_Code,3,7
Gabow_SCC,Gabow_SCC.Gabow_SCC_Code,4,4
Gabow_SCC,Gabow_SCC.Gabow_SCC_Code,5,3
Gabow_SCC,Gabow_SCC.Gabow_SCC_Code,6,2
Gabow_SCC,Gabow_SCC.Gabow_SCC_Code,7,2
Gabow_SCC,Gabow_SCC.Find_Path_Impl,1,48
Gabow_SCC,Gabow_SCC.Find_Path_Impl,2,26
Gabow_SCC,Gabow_SCC.Find_Path_Impl,3,12
Gabow_SCC,Gabow_SCC.Find_Path_Impl,4,8
Gabow_SCC,Gabow_SCC.Find_Path_Impl,5,6
Gabow_SCC,Gabow_SCC.Find_Path_Impl,6,4
Gabow_SCC,Gabow_SCC.Find_Path_Impl,7,2
Gabow_SCC,Gabow_SCC.Find_Path_Impl,8,2
Gabow_SCC,Gabow_SCC.Find_Path_Impl,9,2
Gabow_SCC,Gabow_SCC.Gabow_GBG_Code,1,130
Gabow_SCC,Gabow_SCC.Gabow_GBG_Code,2,72
Gabow_SCC,Gabow_SCC.Gabow_GBG_Code,3,24
Gabow_SCC,Gabow_SCC.Gabow_GBG_Code,4,22
Gabow_SCC,Gabow_SCC.Gabow_GBG_Code,5,5
Gabow_SCC,Gabow_SCC.Gabow_GBG_Code,6,4
Gabow_SCC,Gabow_SCC.Gabow_GBG_Code,7,2
Gabow_SCC,Gabow_SCC.Gabow_GBG_Code,8,2
DiskPaxos,DiskPaxos.DiskPaxos_Model,1,601
DiskPaxos,DiskPaxos.DiskPaxos_Model,2,416
DiskPaxos,DiskPaxos.DiskPaxos_Model,3,9
DiskPaxos,DiskPaxos.DiskPaxos_Model,4,8
DiskPaxos,DiskPaxos.DiskPaxos_Model,5,2
DiskPaxos,DiskPaxos.DiskPaxos_Inv1,1,19
DiskPaxos,DiskPaxos.DiskPaxos_Inv1,2,11
DiskPaxos,DiskPaxos.DiskPaxos_Inv1,3,3
DiskPaxos,DiskPaxos.DiskPaxos_Inv1,4,2
DiskPaxos,DiskPaxos.DiskPaxos_Inv2,1,94
DiskPaxos,DiskPaxos.DiskPaxos_Inv2,2,54
DiskPaxos,DiskPaxos.DiskPaxos_Inv2,3,16
DiskPaxos,DiskPaxos.DiskPaxos_Inv2,4,12
DiskPaxos,DiskPaxos.DiskPaxos_Inv2,5,7
DiskPaxos,DiskPaxos.DiskPaxos_Inv2,6,5
DiskPaxos,DiskPaxos.DiskPaxos_Inv2,7,4
DiskPaxos,DiskPaxos.DiskPaxos_Inv2,8,3
DiskPaxos,DiskPaxos.DiskPaxos_Inv2,9,3
DiskPaxos,DiskPaxos.DiskPaxos_Inv2,10,2
DiskPaxos,DiskPaxos.DiskPaxos_Inv3,1,59
DiskPaxos,DiskPaxos.DiskPaxos_Inv3,2,40
DiskPaxos,DiskPaxos.DiskPaxos_Inv3,3,7
DiskPaxos,DiskPaxos.DiskPaxos_Inv3,4,5
DiskPaxos,DiskPaxos.DiskPaxos_Inv4,1,136
DiskPaxos,DiskPaxos.DiskPaxos_Inv4,2,84
DiskPaxos,DiskPaxos.DiskPaxos_Inv4,3,13
DiskPaxos,DiskPaxos.DiskPaxos_Inv4,4,9
DiskPaxos,DiskPaxos.DiskPaxos_Inv4,5,6
DiskPaxos,DiskPaxos.DiskPaxos_Inv4,6,3
DiskPaxos,DiskPaxos.DiskPaxos_Inv5,1,68
DiskPaxos,DiskPaxos.DiskPaxos_Inv5,2,39
DiskPaxos,DiskPaxos.DiskPaxos_Inv5,3,20
DiskPaxos,DiskPaxos.DiskPaxos_Inv5,4,13
DiskPaxos,DiskPaxos.DiskPaxos_Inv5,5,5
DiskPaxos,DiskPaxos.DiskPaxos_Inv5,6,4
DiskPaxos,DiskPaxos.DiskPaxos_Inv5,7,2
DiskPaxos,DiskPaxos.DiskPaxos_Chosen,1,29
DiskPaxos,DiskPaxos.DiskPaxos_Chosen,2,19
DiskPaxos,DiskPaxos.DiskPaxos_Chosen,3,10
DiskPaxos,DiskPaxos.DiskPaxos_Chosen,4,8
DiskPaxos,DiskPaxos.DiskPaxos_Chosen,5,2
DiskPaxos,DiskPaxos.DiskPaxos_Inv6,1,22
DiskPaxos,DiskPaxos.DiskPaxos_Inv6,2,11
DiskPaxos,DiskPaxos.DiskPaxos_Inv6,3,4
DiskPaxos,DiskPaxos.DiskPaxos_Inv6,4,3
DiskPaxos,DiskPaxos.DiskPaxos_Inv6,5,2
DiskPaxos,DiskPaxos.DiskPaxos_Invariant,1,5
DiskPaxos,DiskPaxos.DiskPaxos_Invariant,2,3
DiskPaxos,DiskPaxos.DiskPaxos,1,165
DiskPaxos,DiskPaxos.DiskPaxos,2,104
DiskPaxos,DiskPaxos.DiskPaxos,3,2
CYK,CYK.CYK,1,587
CYK,CYK.CYK,2,417
CYK,CYK.CYK,3,29
CYK,CYK.CYK,4,20
CYK,CYK.CYK,5,12
CYK,CYK.CYK,6,9
CYK,CYK.CYK,7,4
CYK,CYK.CYK,8,4
CYK,CYK.CYK,9,3
CYK,CYK.CYK,10,3
CYK,CYK.CYK,11,2
Goodstein_Lambda,Goodstein_Lambda.Goodstein_Lambda,1,775
Goodstein_Lambda,Goodstein_Lambda.Goodstein_Lambda,2,532
Goodstein_Lambda,Goodstein_Lambda.Goodstein_Lambda,3,28
Goodstein_Lambda,Goodstein_Lambda.Goodstein_Lambda,4,16
Goodstein_Lambda,Goodstein_Lambda.Goodstein_Lambda,5,11
Goodstein_Lambda,Goodstein_Lambda.Goodstein_Lambda,6,6
Goodstein_Lambda,Goodstein_Lambda.Goodstein_Lambda,7,4
Goodstein_Lambda,Goodstein_Lambda.Goodstein_Lambda,8,3
Goodstein_Lambda,Goodstein_Lambda.Goodstein_Lambda,9,2
Banach_Steinhaus,Banach_Steinhaus.Banach_Steinhaus_Missing,1,18
Banach_Steinhaus,Banach_Steinhaus.Banach_Steinhaus_Missing,2,3
Banach_Steinhaus,Banach_Steinhaus.Banach_Steinhaus,1,5
Banach_Steinhaus,Banach_Steinhaus.Banach_Steinhaus,2,3
Banach_Steinhaus,Banach_Steinhaus.Banach_Steinhaus,3,2
Banach_Steinhaus,Banach_Steinhaus.Banach_Steinhaus,4,2
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Preliminaries,1,78
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Preliminaries,2,25
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Preliminaries,3,10
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Preliminaries,4,7
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Preliminaries,5,5
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Preliminaries,6,3
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Preliminaries,7,2
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Norms,1,31
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Norms,2,16
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Norms,3,9
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Norms,4,6
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Norms,5,5
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Norms,6,5
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Norms,7,3
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Norms,8,3
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Norms,9,3
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Norms,10,2
Matrices_for_ODEs,Matrices_for_ODEs.SQ_MTX,1,312
Matrices_for_ODEs,Matrices_for_ODEs.SQ_MTX,2,221
Matrices_for_ODEs,Matrices_for_ODEs.SQ_MTX,3,3
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Flows,1,30
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Flows,2,17
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Flows,3,9
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Flows,4,6
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Flows,5,4
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Flows,6,3
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Flows,7,2
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Flows,8,2
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Flows,9,2
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Flows,10,2
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Examples,1,32
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Examples,2,13
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Examples,3,3
Matrices_for_ODEs,Matrices_for_ODEs.MTX_Examples,4,2
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Axclass,1,462
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Axclass,2,307
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Axclass,3,29
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Axclass,4,21
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Axclass,5,13
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Axclass,6,11
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Axclass,7,5
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Axclass,8,4
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Axclass,9,3
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Axclass,10,3
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Axclass,11,2
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Locale,1,438
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Locale,2,292
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Locale,3,29
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Locale,4,18
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Locale,5,11
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Locale,6,7
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Locale,7,4
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Locale,8,4
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Locale,9,3
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Locale,10,2
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Test,1,106
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Test,2,47
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Test,3,16
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Test,4,9
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Test,5,7
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Test,6,3
Elliptic_Curves_Group_Law,Elliptic_Curves_Group_Law.Elliptic_Test,7,3
SDS_Impossibility,SDS_Impossibility.SDS_Impossibility,1,1200
SDS_Impossibility,SDS_Impossibility.SDS_Impossibility,2,944
SDS_Impossibility,SDS_Impossibility.SDS_Impossibility,3,61
SDS_Impossibility,SDS_Impossibility.SDS_Impossibility,4,54
SDS_Impossibility,SDS_Impossibility.SDS_Impossibility,5,28
SDS_Impossibility,SDS_Impossibility.SDS_Impossibility,6,5
SDS_Impossibility,SDS_Impossibility.SDS_Impossibility,7,3
SDS_Impossibility,SDS_Impossibility.SDS_Impossibility,8,3
SDS_Impossibility,SDS_Impossibility.SDS_Impossibility,9,2
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Universal,1,95
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Universal,2,57
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Universal,3,7
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Universal,4,5
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Universal,5,3
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Limit,1,434
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Limit,2,309
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Limit,3,52
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Limit,4,41
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Limit,5,23
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Limit,6,14
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Limit,7,8
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Limit,8,6
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Limit,9,5
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Limit,10,2
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Complete,1,107
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Complete,2,43
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Complete,3,7
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Complete,4,6
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Complete,5,5
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Complete,6,5
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Complete,7,3
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Complete,8,2
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Adjoints,1,241
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Adjoints,2,147
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Adjoints,3,16
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Adjoints,4,12
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Adjoints,5,5
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Adjoints,6,4
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Adjoints,7,2
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Kan,1,181
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Kan,2,123
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Kan,3,20
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Kan,4,15
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Kan,5,9
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Kan,6,6
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Kan,7,5
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Kan,8,3
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Kan,9,2
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_Kan,10,2
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_PWKan,1,188
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_PWKan,2,115
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_PWKan,3,15
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_PWKan,4,11
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_PWKan,5,9
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_PWKan,6,5
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_PWKan,7,3
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_PWKan,8,2
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_PWKan_Example,1,133
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_PWKan_Example,2,88
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_PWKan_Example,3,7
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_PWKan_Example,4,6
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_PWKan_Example,5,3
CZH_Universal_Constructions,CZH_Universal_Constructions.CZH_UCAT_PWKan_Example,6,2
Lowe_Ontological_Argument,Lowe_Ontological_Argument.Relations,1,15
Lowe_Ontological_Argument,Lowe_Ontological_Argument.Relations,2,6
Lowe_Ontological_Argument,Lowe_Ontological_Argument.Relations,3,4
Lowe_Ontological_Argument,Lowe_Ontological_Argument.Relations,4,3
Lowe_Ontological_Argument,Lowe_Ontological_Argument.Relations,5,2
Lowe_Ontological_Argument,Lowe_Ontological_Argument.QML,1,32
Lowe_Ontological_Argument,Lowe_Ontological_Argument.QML,2,22
Lowe_Ontological_Argument,Lowe_Ontological_Argument.QML,3,3
Lowe_Ontological_Argument,Lowe_Ontological_Argument.QML,4,3
Lowe_Ontological_Argument,Lowe_Ontological_Argument.QML,5,2
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_1,1,45
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_1,2,29
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_1,3,10
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_1,4,7
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_1,5,3
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_2,1,54
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_2,2,34
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_2,3,10
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_2,4,8
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_2,5,3
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_3,1,46
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_3,2,26
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_3,3,11
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_3,4,7
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_3,5,3
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_4,1,35
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_4,2,23
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_4,3,9
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_4,4,6
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_4,5,3
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_5,1,18
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_5,2,13
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_5,3,4
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_5,4,5
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_5,5,2
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_6,1,30
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_6,2,17
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_6,3,7
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_6,4,5
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_6,5,3
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_6,6,2
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_7,1,28
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_7,2,19
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_7,3,7
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_7,4,6
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_7,5,4
Lowe_Ontological_Argument,Lowe_Ontological_Argument.LoweOntologicalArgument_7,6,3
Special_Function_Bounds,Special_Function_Bounds.Bounds_Lemmas,1,4
Special_Function_Bounds,Special_Function_Bounds.Bounds_Lemmas,2,2
Special_Function_Bounds,Special_Function_Bounds.Bounds_Lemmas,3,2
Special_Function_Bounds,Special_Function_Bounds.Atan_CF_Bounds,1,139
Special_Function_Bounds,Special_Function_Bounds.Atan_CF_Bounds,2,8
Special_Function_Bounds,Special_Function_Bounds.Atan_CF_Bounds,3,4
Special_Function_Bounds,Special_Function_Bounds.Atan_CF_Bounds,4,3
Special_Function_Bounds,Special_Function_Bounds.Atan_CF_Bounds,5,3
Special_Function_Bounds,Special_Function_Bounds.Atan_CF_Bounds,6,2
Special_Function_Bounds,Special_Function_Bounds.Exp_Bounds,1,120
Special_Function_Bounds,Special_Function_Bounds.Exp_Bounds,2,11
Special_Function_Bounds,Special_Function_Bounds.Exp_Bounds,3,4
Special_Function_Bounds,Special_Function_Bounds.Exp_Bounds,4,3
Special_Function_Bounds,Special_Function_Bounds.Exp_Bounds,5,2
Special_Function_Bounds,Special_Function_Bounds.Log_CF_Bounds,1,111
Special_Function_Bounds,Special_Function_Bounds.Log_CF_Bounds,2,8
Special_Function_Bounds,Special_Function_Bounds.Log_CF_Bounds,3,4
Special_Function_Bounds,Special_Function_Bounds.Log_CF_Bounds,4,3
Special_Function_Bounds,Special_Function_Bounds.Log_CF_Bounds,5,2
Special_Function_Bounds,Special_Function_Bounds.Sin_Cos_Bounds,1,29
Special_Function_Bounds,Special_Function_Bounds.Sin_Cos_Bounds,2,17
Special_Function_Bounds,Special_Function_Bounds.Sin_Cos_Bounds,3,4
Special_Function_Bounds,Special_Function_Bounds.Sin_Cos_Bounds,4,4
Special_Function_Bounds,Special_Function_Bounds.Sin_Cos_Bounds,5,2
Special_Function_Bounds,Special_Function_Bounds.Sqrt_Bounds,1,33
Special_Function_Bounds,Special_Function_Bounds.Sqrt_Bounds,2,20
Special_Function_Bounds,Special_Function_Bounds.Sqrt_Bounds,3,7
Special_Function_Bounds,Special_Function_Bounds.Sqrt_Bounds,4,3
Special_Function_Bounds,Special_Function_Bounds.Sqrt_Bounds,5,2
BD_Security_Compositional,BD_Security_Compositional.Composing_Security,1,1643
BD_Security_Compositional,BD_Security_Compositional.Composing_Security,2,1219
BD_Security_Compositional,BD_Security_Compositional.Composing_Security,3,48
BD_Security_Compositional,BD_Security_Compositional.Composing_Security,4,34
BD_Security_Compositional,BD_Security_Compositional.Composing_Security,5,15
BD_Security_Compositional,BD_Security_Compositional.Composing_Security,6,14
BD_Security_Compositional,BD_Security_Compositional.Composing_Security,7,8
BD_Security_Compositional,BD_Security_Compositional.Composing_Security,8,7
BD_Security_Compositional,BD_Security_Compositional.Composing_Security,9,7
BD_Security_Compositional,BD_Security_Compositional.Composing_Security,10,6
BD_Security_Compositional,BD_Security_Compositional.Composing_Security,11,3
BD_Security_Compositional,BD_Security_Compositional.Composing_Security,12,3
BD_Security_Compositional,BD_Security_Compositional.Composing_Security,13,2
BD_Security_Compositional,BD_Security_Compositional.Composing_Security,14,2
BD_Security_Compositional,BD_Security_Compositional.Trivial_Security,1,23
BD_Security_Compositional,BD_Security_Compositional.Trivial_Security,2,13
BD_Security_Compositional,BD_Security_Compositional.Trivial_Security,3,5
BD_Security_Compositional,BD_Security_Compositional.Trivial_Security,4,4
BD_Security_Compositional,BD_Security_Compositional.Transporting_Security,1,62
BD_Security_Compositional,BD_Security_Compositional.Transporting_Security,2,36
BD_Security_Compositional,BD_Security_Compositional.Transporting_Security,3,11
BD_Security_Compositional,BD_Security_Compositional.Transporting_Security,4,9
BD_Security_Compositional,BD_Security_Compositional.Transporting_Security,5,4
BD_Security_Compositional,BD_Security_Compositional.Transporting_Security,6,3
BD_Security_Compositional,BD_Security_Compositional.Transporting_Security,7,3
BD_Security_Compositional,BD_Security_Compositional.Transporting_Security,8,2
BD_Security_Compositional,BD_Security_Compositional.Composing_Security_Network,1,3071
BD_Security_Compositional,BD_Security_Compositional.Composing_Security_Network,2,2337
BD_Security_Compositional,BD_Security_Compositional.Composing_Security_Network,3,116
BD_Security_Compositional,BD_Security_Compositional.Composing_Security_Network,4,76
BD_Security_Compositional,BD_Security_Compositional.Composing_Security_Network,5,43
BD_Security_Compositional,BD_Security_Compositional.Composing_Security_Network,6,35
BD_Security_Compositional,BD_Security_Compositional.Composing_Security_Network,7,19
BD_Security_Compositional,BD_Security_Compositional.Composing_Security_Network,8,20
BD_Security_Compositional,BD_Security_Compositional.Composing_Security_Network,9,13
BD_Security_Compositional,BD_Security_Compositional.Composing_Security_Network,10,11
BD_Security_Compositional,BD_Security_Compositional.Composing_Security_Network,11,6
BD_Security_Compositional,BD_Security_Compositional.Composing_Security_Network,12,4
BD_Security_Compositional,BD_Security_Compositional.Composing_Security_Network,13,3
BD_Security_Compositional,BD_Security_Compositional.Composing_Security_Network,14,2
BD_Security_Compositional,BD_Security_Compositional.Composing_Security_Network,15,2
BD_Security_Compositional,BD_Security_Compositional.Independent_Secrets,1,58
BD_Security_Compositional,BD_Security_Compositional.Independent_Secrets,2,43
BD_Security_Compositional,BD_Security_Compositional.Independent_Secrets,3,9
BD_Security_Compositional,BD_Security_Compositional.Independent_Secrets,4,8
BD_Security_Compositional,BD_Security_Compositional.Independent_Secrets,5,3
BD_Security_Compositional,BD_Security_Compositional.Independent_Secrets,6,3
BD_Security_Compositional,BD_Security_Compositional.Independent_Secrets,7,2
BD_Security_Compositional,BD_Security_Compositional.Independent_Secrets,8,2
BD_Security_Compositional,BD_Security_Compositional.Independent_Secrets,9,2
BD_Security_Compositional,BD_Security_Compositional.Independent_Secrets,10,2
CakeML,LEM.Lem_basic_classes,1,1138
CakeML,LEM.Lem_basic_classes,2,836
CakeML,LEM.Lem_basic_classes,3,17
CakeML,LEM.Lem_basic_classes,4,9
CakeML,LEM.Lem_basic_classes,5,6
CakeML,LEM.Lem_basic_classes,6,5
CakeML,LEM.Lem_basic_classes,7,3
CakeML,LEM.Lem_basic_classes,8,2
CakeML,LEM.Lem_basic_classes,9,2
CakeML,LEM.Lem_function,1,29
CakeML,LEM.Lem_function,2,16
CakeML,LEM.Lem_function,3,6
CakeML,LEM.Lem_function,4,4
CakeML,LEM.Lem_function,5,3
CakeML,LEM.Lem_maybe,1,77
